#SampleID	C016-3F-1A_taxonomic_profile	C016-3F-2A_taxonomic_profile	C017-2F-1A_taxonomic_profile	C017-2F-2A_taxonomic_profile	C093-3F-1A_taxonomic_profile	C093-3F-2A_taxonomic_profile	C107-4F-1A_taxonomic_profile	C107-4F-2A_taxonomic_profile	C132-4F-1A_taxonomic_profile	C132-4F-2A_taxonomic_profile	C142-6F-1A_taxonomic_profile	C142-6F-2A_taxonomic_profile	C159-5E-1A_taxonomic_profile	C159-5F-1A_taxonomic_profile	C159-5F-2A_taxonomic_profile	C193-3F-1A_taxonomic_profile	C193-3F-2A_taxonomic_profile	C194-4F-1A_taxonomic_profile	C194-4F-2A_taxonomic_profile	C196-5F-1A_taxonomic_profile	C196-5F-2A_taxonomic_profile	C201-5F-1A_taxonomic_profile	C201-5F-2A_taxonomic_profile	C202-6F-1A_taxonomic_profile	C202-6F-2A_taxonomic_profile	C254-5F-1A_taxonomic_profile	C254-5F-2A_taxonomic_profile	C307-4F-1A_taxonomic_profile	C308-5F-1A_taxonomic_profile	C308-5F-2A_taxonomic_profile	C337-3F-1A_taxonomic_profile	C337-3F-2A_taxonomic_profile	C364-2F-1A_taxonomic_profile	C364-2F-2A_taxonomic_profile	C403-3E-1A_taxonomic_profile	C403-3F-1A_taxonomic_profile	C403-3F-2A_taxonomic_profile	C404-3E-1A_taxonomic_profile	C404-3F-1A_taxonomic_profile	C404-3F-2A_taxonomic_profile	C420-4F-1A_taxonomic_profile	C420-4F-2A_taxonomic_profile	C450-2F-1A_taxonomic_profile	C450-2F-2A_taxonomic_profile	C514-1F-1A_taxonomic_profile	C514-1F-2A_taxonomic_profile	C517-1F-1A_taxonomic_profile	C517-1F-2A_taxonomic_profile	C537-1F-1A_taxonomic_profile	C537-1F-2A_taxonomic_profile	C550-1F-1Aa_taxonomic_profile	C550-1F-1Ab_taxonomic_profile	C551-1F-1A_taxonomic_profile	C551-2F-1A_taxonomic_profile	C554-1F-1A_taxonomic_profile	C554-1F-2A_taxonomic_profile	C577-1F-1A_taxonomic_profile	C577-1F-2A_taxonomic_profile	C578-1F-1A_taxonomic_profile	C578-1F-2A_taxonomic_profile	C579-1F-1A_taxonomic_profile	C579-1F-2A_taxonomic_profile	C583-1F-1A_taxonomic_profile	C586-1F-1A_taxonomic_profile	C589-1F-1A_taxonomic_profile	C589-1F-2A_taxonomic_profile	C590-1F-1A_taxonomic_profile	C590-1F-2A_taxonomic_profile	C591-1F-1A_taxonomic_profile	C591-1F-2A_taxonomic_profile	C592-1F-1A_taxonomic_profile	C593-1F-1A_taxonomic_profile	C594-1F-1A_taxonomic_profile	C594-1F-2A_taxonomic_profile	C595-1F-1A_taxonomic_profile	C595-1F-2A_taxonomic_profile	C596-1F-1A_taxonomic_profile	C596-1F-2A_taxonomic_profile	C597-1F-1A_taxonomic_profile	C597-1F-2A_taxonomic_profile	C600-1F-1A_taxonomic_profile	C601-1F-1A_taxonomic_profile	C601-1F-2A_taxonomic_profile	C603-1F-1A_taxonomic_profile	C603-1F-2A_taxonomic_profile	C604-1F-1A_taxonomic_profile	C604-1F-2A_taxonomic_profile	C607-1F-1A_taxonomic_profile	C608-1F-1A_taxonomic_profile	C610-1F-1A_taxonomic_profile	C611-1F-1A_taxonomic_profile	C615-1F-1A_taxonomic_profile	C615-1F-2A_taxonomic_profile	C620-1F-1A_taxonomic_profile	C620-1F-2A_taxonomic_profile	C621-1E-1A_taxonomic_profile	C621-1F-1A_taxonomic_profile	C621-1F-2A_taxonomic_profile	C624-1F-1A_taxonomic_profile	C624-1F-2A_taxonomic_profile	C627-1F-1A_taxonomic_profile	C627-1F-2A_taxonomic_profile	C631-1F-1A_taxonomic_profile	C631-1F-2A_taxonomic_profile	C633-1F-1A_taxonomic_profile	C633-1F-2A_taxonomic_profile	C634-1E-1A_taxonomic_profile	C634-1F-1A_taxonomic_profile	C634-1F-2A_taxonomic_profile	C635-1F-1A_taxonomic_profile	C635-1F-2A_taxonomic_profile	C636-1F-1A_taxonomic_profile	C636-1F-2A_taxonomic_profile	C637-1F-1A_taxonomic_profile	C638-1F-1A_taxonomic_profile	C638-1F-2A_taxonomic_profile	C639-1F-1A_taxonomic_profile	C639-1F-2A_taxonomic_profile	C641-1F-1A_taxonomic_profile	C641-1F-2A_taxonomic_profile	C642-1F-1A_taxonomic_profile	C643-1F-1A_taxonomic_profile	C643-1F-2A_taxonomic_profile	C648-1F-1A_taxonomic_profile	C648-1F-2A_taxonomic_profile	C655-1F-1A_taxonomic_profile	C655-1F-2A_taxonomic_profile	C660-1F-1A_taxonomic_profile	C660-1F-2A_taxonomic_profile	C661-1F-1A_taxonomic_profile	C661-1F-2A_taxonomic_profile	C665-1F-1A_taxonomic_profile	C665-1F-2A_taxonomic_profile	C673-1F-1A_taxonomic_profile	C673-1F-2A_taxonomic_profile	C683-1F-1A_taxonomic_profile	C683-1F-2A_taxonomic_profile	C686-1F-1A_taxonomic_profile	C686-1F-2A_taxonomic_profile	C704-1F-1A_taxonomic_profile	C704-1F-2A_taxonomic_profile	M644-1F-1A_taxonomic_profile	M644-1F-2A_taxonomic_profile	M644-2F-1A_taxonomic_profile	M644-2F-2A_taxonomic_profile	M647-1F-1A_taxonomic_profile	M647-1F-2A_taxonomic_profile	M647-2F-1A_taxonomic_profile	M647-2F-2A_taxonomic_profile	M649-1F-1A_taxonomic_profile	M651-1F-1A_taxonomic_profile	M651-1F-2A_taxonomic_profile	M652-1F-1A_taxonomic_profile	M652-1F-2A_taxonomic_profile	M652-2F-1A_taxonomic_profile	M652-2F-2A_taxonomic_profile	M656-1F-1A_taxonomic_profile	M656-1F-2A_taxonomic_profile	M662-1F-1A_taxonomic_profile	M662-1F-2A_taxonomic_profile	M663-1F-1A_taxonomic_profile	M663-1F-2A_taxonomic_profile	M676-1F-1A_taxonomic_profile	M676-1F-2A_taxonomic_profile	M682-1F-1A_taxonomic_profile	M682-1F-2A_taxonomic_profile	M685-1F-1A_taxonomic_profile	M685-1F-2A_taxonomic_profile	M703-1F-1A_taxonomic_profile	M703-1F-2A_taxonomic_profile	Zymo-Control_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	8.72184	9.01925	11.94507	6.5198	27.50308	29.21113	5.79606	5.83273	9.67334	8.58307	15.47734	16.13838	3.33572	4.88196	2.95772	21.65129	16.13679	12.56967	17.62393	13.24005	12.30979	8.15629	7.36353	9.08112	9.21499	7.40864	12.88971	1.76258	11.1378	13.90804	7.31743	9.49393	7.92799	6.02651	5.99169	10.34928	11.17716	7.04924	8.99059	8.26575	14.34482	12.74012	12.42311	12.70506	12.12848	13.55806	10.44442	10.8376	16.19437	13.83511	0.00744	1.96098	5.02726	4.08262	8.80695	9.03902	8.27025	8.52581	13.30088	10.21753	7.31856	6.13456	8.14408	4.54439	6.46525	4.51826	4.05822	10.74277	16.96707	13.59281	10.69465	15.99843	6.75638	7.18963	10.66412	9.33207	14.78611	15.50359	11.43694	13.22443	14.89849	1.77609	1.59905	9.4114	8.66016	4.9909	5.12387	5.08406	21.36787	23.92176	0.04524	15.85108	16.12885	6.16833	6.50829	0	0	0	5.11733	5.01762	4.05276	3.92968	9.39648	10.14504	9.9132	7.34861	6.56019	0	0	24.76501	6.71588	7.62554	7.55945	14.80552	7.06239	6.76731	15.21548	17.24104	0.27313	0.15558	2.82012	12.12263	13.67897	4.34449	12.39485	13.87428	13.66719	21.14673	21.26193	17.02747	15.62879	16.69308	14.17517	8.14918	8.74702	5.91646	4.88135	12.08465	9.64573	8.1574	8.741	11.74745	11.99941	1.57584	1.88346	24.23057	21.52036	15.83673	25.94395	5.26885	9.61598	9.46689	4.39657	4.8427	3.63721	3.69154	9.92063	9.76472	13.99467	15.57765	3.39489	4.27586	4.99602	5.26212	9.08204	8.30746	3.65793	3.60447	8.46662	9.85278	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	0.24135	0.28042	0.06468	0.22429	0.52251	0.5678	0.04289	0.09514	0.94125	0.84326	0.2105	0.24172	0.05053	0.05321	0.06927	0.10536	0.07614	0.22678	0.25921	0.47145	0.42208	0.09782	0.08347	0.27302	0.23923	0.01097	0.11714	0.01295	0.07571	0.13495	0.9912	1.4755	0.14851	0.10056	0.0077	0.5538	0.26995	0.92942	2.05265	2.0421	0.34994	0.20386	0.63976	0.59859	0.06314	0.097	0.61659	0.71214	0.0261	0.01683	0	0	0.49399	0.09885	0.35405	0.43243	0.1108	0.03889	0.07828	0.06753	0.07808	0.05431	0.44406	0.09721	0.12024	0.05016	0	0	0.02005	0.04017	0.28898	0.04936	0	0	1.17405	1.21205	0.88869	0.95321	1.13375	1.25609	3.11072	0.02171	0.0154	0.51587	0.53996	0	0	0.22483	1.40539	0.63033	0	0.16875	0.17106	0.62895	0.27833	0	0	0	0.44481	0.5054	0.70834	0.82996	0.4041	0.32165	0.01632	0	1.00784	0	0	0	0	0.84999	0.9196	1.1951	0.07127	0.07289	0.0623	0.02824	0	0	0.00929	0	0	0.04751	0.8136	0.27863	0.43097	1.03829	1.7275	3.07151	1.8574	2.95675	2.15332	0.21408	0.26142	0.08598	0.07461	0	0	0.26094	0.26601	0.00607	0.02829	0	0	0.23529	0.22261	0.47932	0.74912	1.0874	0.00418	0	0.02834	0.03458	0.01529	0.02316	0.32285	0.1961	0.51994	0.37647	0.04144	0.07656	0	0	0.01293	0.02312	0.04927	0	0.10632	0.12713	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13709	0.07359	0	0	0	0	0	0	0	0	0	0	0	0.00135	0.00363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225	0.02829	0	0	0	0	0	0.04741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae|t__GCF_000154305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13709	0.07359	0	0	0	0	0	0	0	0	0	0	0	0.00135	0.00363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225	0.02829	0	0	0	0	0	0.04741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.24135	0.28042	0.06468	0.22429	0.52251	0.5678	0.04289	0.09514	0.94125	0.84326	0.2105	0.24172	0.05053	0.05321	0.06927	0.10536	0.07614	0.22678	0.25921	0.47145	0.42208	0.09782	0.08347	0.27302	0.23923	0.01097	0.11714	0.01295	0.07571	0.13495	0.9912	1.4755	0.14851	0.10056	0	0	0	0.92942	2.05265	2.0421	0.34994	0.20386	0.63976	0.59859	0.06314	0.097	0.61659	0.71214	0.02475	0.01311	0	0	0.49399	0.09885	0.35405	0.43243	0.1108	0.03889	0.07828	0.06753	0.07808	0.05431	0.44406	0.09721	0.12024	0.05016	0	0	0.02005	0.04017	0.27659	0.04936	0	0	0	0	0.88869	0.95321	1.13375	1.25609	0	0.02171	0.0154	0	0	0	0	0	1.40539	0.63033	0	0.16875	0.17106	0.62895	0.27833	0	0	0	0.44481	0.5054	0.70834	0.82996	0.4041	0.32165	0	0	1.00784	0	0	0	0	0	0	1.1951	0.07127	0.0458	0.0623	0.02824	0	0	0.00929	0	0	0.04751	0.8136	0.27863	0.43097	1.03829	1.7275	3.07151	1.8574	2.95675	2.15332	0.21408	0.26142	0.08598	0.07461	0	0	0.26094	0.26601	0	0	0	0	0.23529	0.22261	0.47932	0.70171	1.0874	0.00418	0	0.02834	0.03458	0.01529	0.02316	0.32285	0.1961	0.51994	0.37647	0.04144	0.07656	0	0	0.01293	0.02312	0.04927	0	0.10632	0.12713	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__GCF_000332875	0.24135	0.28042	0.06468	0.22429	0.52251	0.5678	0.04289	0.09514	0.94125	0.84326	0.2105	0.24172	0.05053	0.05321	0.06927	0.10536	0.07614	0.22678	0.25921	0.47145	0.42208	0.09782	0.08347	0.27302	0.23923	0.01097	0.11714	0.01295	0.07571	0.13495	0.9912	1.4755	0.14851	0.10056	0	0	0	0.92942	2.05265	2.0421	0.34994	0.20386	0.63976	0.59859	0.06314	0.097	0.61659	0.71214	0.02475	0.01311	0	0	0.49399	0.09885	0.35405	0.43243	0.1108	0.03889	0.07828	0.06753	0.07808	0.05431	0.44406	0.09721	0.12024	0.05016	0	0	0.02005	0.04017	0.27659	0.04936	0	0	0	0	0.88869	0.95321	1.13375	1.25609	0	0.02171	0.0154	0	0	0	0	0	1.40539	0.63033	0	0.16875	0.17106	0.62895	0.27833	0	0	0	0.44481	0.5054	0.70834	0.82996	0.4041	0.32165	0	0	1.00784	0	0	0	0	0	0	1.1951	0.07127	0.0458	0.0623	0.02824	0	0	0.00929	0	0	0.04751	0.8136	0.27863	0.43097	1.03829	1.7275	3.07151	1.8574	2.95675	2.15332	0.21408	0.26142	0.08598	0.07461	0	0	0.26094	0.26601	0	0	0	0	0.23529	0.22261	0.47932	0.70171	1.0874	0.00418	0	0.02834	0.03458	0.01529	0.02316	0.32285	0.1961	0.51994	0.37647	0.04144	0.07656	0	0	0.01293	0.02312	0.04927	0	0.10632	0.12713	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077	0.41672	0.19635	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17405	1.21205	0	0	0	0	3.11072	0	0	0.51587	0.53996	0	0	0.02896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01632	0	0	0	0	0	0	0.84999	0.9196	0	0	0.02709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1.81333	2.2375	0.74194	0.98129	3.53106	4.07906	0.82983	0.25797	5.03201	4.47945	2.05091	2.55837	2.08442	2.48018	1.75223	5.65704	4.63084	3.20736	3.69755	3.12989	2.74833	4.55746	3.59731	3.54098	2.66798	1.02625	1.66422	0.55714	4.47419	6.1045	0.97287	1.42766	2.68507	1.77774	1.90837	3.96656	3.55977	2.37196	2.76952	2.388	9.44346	8.36643	2.78598	3.19773	0.84512	1.3413	4.98333	5.28831	2.35161	2.62152	0	1.96098	1.34693	1.41992	3.642	3.429	1.81225	1.49607	4.37877	3.20178	0.49788	0.69742	1.67023	1.47113	3.48969	2.32273	2.91632	8.6003	1.12727	1.02137	7.19526	3.34102	1.11666	1.27118	5.11629	4.53959	2.27987	2.32781	4.58639	4.34875	11.78777	0.32525	0.41244	8.89553	8.02483	4.87694	5.06402	3.29817	1.69519	3.88428	0	1.76774	1.87059	1.21941	1.2503	0	0	0	1.55224	1.30936	1.86215	1.93886	1.96525	1.92952	9.51311	7.03324	2.05305	0	0	14.05599	2.48277	0.82462	0.83024	4.06315	3.15631	2.69399	1.85582	2.52885	0.27313	0.15558	2.34829	2.35864	3.04083	2.83659	7.43472	3.38959	4.39221	1.5685	1.93165	4.23372	3.85476	3.41162	3.51403	3.32696	3.86049	1.85514	1.40144	8.91424	6.9636	2.77995	3.29067	3.35486	3.58174	0.39793	0.73805	4.34109	3.75035	6.64506	8.73047	2.16594	2.20052	1.49133	2.03647	2.99884	0.79455	0.5179	4.28578	4.30529	0.7052	0.70445	0.33884	1.10212	1.42887	1.68327	5.25247	4.91501	0.54945	0.46909	2.77262	2.95509	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0.00968	0.11038	0.09425	0	0	0.01324	0.02044	0.01454	0	0	0	0	0	0	0.18404	0.12793	0	0	0	0	0	0	0	0	0	0	0	0	0.08445	0.01098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084	0	0	0	0	0	0.03065	0.03952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03041	0.05975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07999	0.06323	0	0	0	0	0	0	0.00193	0.02629	0	0	0	0.02277	0.03522	0.06056	0.04944	0.20859	0.19053	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__GCF_000157975	0	0	0	0	0	0	0	0.00968	0.11038	0.09425	0	0	0.01324	0.02044	0.01454	0	0	0	0	0	0	0.18404	0.12793	0	0	0	0	0	0	0	0	0	0	0	0	0.08445	0.01098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00084	0	0	0	0	0	0.03065	0.03952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03041	0.05975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07999	0.06323	0	0	0	0	0	0	0.00193	0.02629	0	0	0	0.02277	0.03522	0.06056	0.04944	0.20859	0.19053	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06032	0.02656	0	0	0	0	0	0	0	0	0	0	0	0	0.09752	0.04462	0	0	0	0.00951	0	0	0	0	0	0	0	0.00197	0	0	0	0.01086	0	0	0	0	0	0.04683	0.0205	0	0	0	0	0	0	0	0.04146	0	0	0.04122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0.05032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359	0	0	0.1216	0.13633	0	0	0	0	0	0	0	0	0	0.006	0.01018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta|t__GCF_000373885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06032	0.02656	0	0	0	0	0	0	0	0	0	0	0	0	0.09752	0.04462	0	0	0	0.00951	0	0	0	0	0	0	0	0.00197	0	0	0	0.01086	0	0	0	0	0	0.04683	0.0205	0	0	0	0	0	0	0	0.04146	0	0	0.04122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0.05032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359	0	0	0.1216	0.13633	0	0	0	0	0	0	0	0	0	0.006	0.01018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	0.12364	0.12239	0.06033	0	0	0	0	0	0.16462	0.20018	0	0	0	0	0	2.86975	2.40988	0.39329	0.35734	0.04115	0.08796	0.11745	0.13758	0.0312	0.04774	0.04635	0.14717	0.19589	0.31895	0.60875	0	0	0.01565	0.00462	0.31074	0.37961	0.44573	0.84701	1.23775	0.92029	0.65285	0.72254	0.93147	0.82869	0	0	0.06786	0.0872	0.56658	0.70925	0	1.90925	0.35987	0.90294	0.2716	0.33732	1.29263	0.87626	2.48397	1.7635	0	0	0.41447	0.03717	0.15814	0.14268	1.87552	5.74805	0.2224	0.18282	4.37209	0.35169	0	0	4.33858	3.8903	0.83182	0.93535	0.14256	0.17135	11.34621	0	0	8.33927	7.46515	4.49991	4.32278	2.13611	0	3.38068	0	0.10666	0.17287	0.19298	0.17008	0	0	0	0	0	1.80028	1.90069	0.03036	0.0231	8.78862	6.47115	0.69608	0	0	1.20942	0.29861	0.24009	0.22793	0	0.24598	0.21806	0.20588	0.25327	0.24832	0.15558	1.17408	0	0	0.54954	0.79775	0.05757	0.02965	0.09549	0.2985	0.10871	0.08867	0.03545	0.00485	0.13916	0.02676	0.00268	0	7.6284	6.6529	0.33013	0.40657	0.18104	0.22369	0	0	0.41015	0.31221	1.9503	2.10067	0.91473	0	0	0	0	0	0	0.24183	0.27054	0	0	0.01326	0.01735	0.09295	0.06988	0.05213	0.04441	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus|t__Ruminococcus_gnavus_unclassified	0.12364	0.12239	0.06033	0	0	0	0	0	0.16462	0.20018	0	0	0	0	0	2.86975	2.40988	0.39329	0.35734	0.04115	0.08796	0.11745	0.13758	0.0312	0.04774	0.04635	0.14717	0.19589	0.31895	0.60875	0	0	0.01565	0.00462	0.31074	0.37961	0.44573	0.84701	1.23775	0.92029	0.65285	0.72254	0.93147	0.82869	0	0	0.06786	0.0872	0.56658	0.70925	0	1.90925	0.35987	0.90294	0.2716	0.33732	1.29263	0.87626	2.48397	1.7635	0	0	0.41447	0.03717	0.15814	0.14268	1.87552	5.74805	0.2224	0.18282	4.37209	0.35169	0	0	4.33858	3.8903	0.83182	0.93535	0.14256	0.17135	11.34621	0	0	8.33927	7.46515	4.49991	4.32278	2.13611	0	3.38068	0	0.10666	0.17287	0.19298	0.17008	0	0	0	0	0	1.80028	1.90069	0.03036	0.0231	8.78862	6.47115	0.69608	0	0	1.20942	0.29861	0.24009	0.22793	0	0.24598	0.21806	0.20588	0.25327	0.24832	0.15558	1.17408	0	0	0.54954	0.79775	0.05757	0.02965	0.09549	0.2985	0.10871	0.08867	0.03545	0.00485	0.13916	0.02676	0.00268	0	7.6284	6.6529	0.33013	0.40657	0.18104	0.22369	0	0	0.41015	0.31221	1.9503	2.10067	0.91473	0	0	0	0	0	0	0.24183	0.27054	0	0	0.01326	0.01735	0.09295	0.06988	0.05213	0.04441	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	0.6895	0.98051	0.45055	0.63001	1.34196	1.66801	0.06576	0.07605	3.50334	3.15897	1.48898	1.61705	1.53865	1.9331	1.19715	1.61227	1.11828	1.59978	2.17775	1.45758	1.73441	0.71115	0.63174	2.1093	1.8161	0.03777	0.27697	0.13363	0.40785	0.89756	0.37403	0.62003	1.18067	0.55877	0.03885	0.16511	0.11081	0.10435	0.07101	0.10018	2.71568	2.28242	0.96468	0.84402	0.67545	0.9291	2.80265	3.12728	1.26622	1.36629	0	0	0.03297	0.02727	0.82834	0.91371	0.21474	0.15342	0.04529	0.02189	0.21095	0.25737	0.49028	0.75129	0.65378	0.34093	0	0	0.34277	0.42488	0.82933	1.18589	0.93942	0.85608	0	0	0.47724	0.53921	2.40919	2.26848	0	0.21539	0.17297	0	0	0	0	0	0.15446	0.40234	0	0.77199	0.71322	0.11355	0.13259	0	0	0	0.71808	0.72828	0	0	0.8628	0.97511	0	0	0.08121	0	0	0.20165	0.06668	0.02334	0.01651	1.97775	0.04005	0.03674	0.10876	0.09549	0	0	0	1.7006	1.57923	0.7221	2.61056	2.38055	2.78884	0.62638	0.81566	1.50405	1.23562	0.78304	0.68592	1.44866	1.97702	0.05419	0.03798	0	0	2.01266	2.1304	1.32113	1.30873	0.2414	0.18081	1.54816	1.53252	1.65587	2.19867	0.11122	0.79357	0.64552	0.06148	0.09108	0.07382	0.05113	0.90486	0.68967	0.22698	0.26118	0.02146	0.03184	0.61047	0.6264	1.65111	1.63161	0.48907	0.46909	0.61911	0.55317	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__GCF_000153905	0	0	0	0	0	0	0	0	1.6043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
