	Blon_2331	Blon_2332	Blon_2333	Blon_2334	Blon_2335	Blon_2336	Blon_2337	Blon_2338	Blon_2339	Blon_2340	Blon_2341	Blon_2342	Blon_2343	Blon_2345	Blon_2345	Blon_2346	Blon_2347	Blon_2348	Blon_2349	Blon_2350	Blon_2351	Blon_2352	Blon_2353	Blon_2354	Blon_2355	Blon_2356	Blon_2357	Blon_2358	Blon_2359	Blon_2360	Blon_2361
C0567-2F-1A	-3.7737456743217495	-25.328436022934504	-3.7465585652768643	-3.7959775892250858	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-4.850466540665434	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0142-6F-1A	-4.033256869677818	-7.334981863541814	-3.628775529667564	-4.419166180793068	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-6.0544393420093705	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0110-7F-1A	-3.7455747973671483	-25.328436022934504	-3.5487328220230023	-3.5527472794402652	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0577-1F-2A	-4.931198462062767	-25.328436022934504	-5.420534997012286	-5.1968707484042875	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0017-2E-1A	-5.383183585014136	-6.641834690646869	-7.212294454940341	-5.545177441919562	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-7.15305162215748	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0770-2F-1A	-6.635946548066646	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0928-1F-1A	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0404-3F-1A	-4.4958803912939045	-6.641834690646869	-5.132852925125505	-4.419166180793068	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M1064-1F-1A	-4.033256869677818	-25.328436022934504	-4.2165621942683496	-4.004732402983842	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C2018-1F-1A	-1.506047840718484	-4.0391450122997075	-0.9976863700510292	-1.815475995783931	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0919-2F-1A	-4.844187085188591	-25.328436022934504	-3.7783072635777755	-5.139712334664732	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0479-4F-1A	-2.549970243006995	-4.937086604679807	-4.504244266494131	-2.360203171181112	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-6.674561383894426	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0766-2F-1A	-4.43872197750376	-6.641834690646869	-5.8260001039904505	-4.939041639512883	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0638-1F-2A	-4.151039905263646	-6.641834690646869	-25.328436022934504	-3.4249139079722712	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-4.850466540665434	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0647-1F-2A	-5.383183585014136	-25.328436022934504	-4.814399194469243	-4.939041639512883	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-7.15305162215748	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0984-2F-1A	-4.151039905263646	-6.236369585093705	-4.504244266494131	-3.871201010427891	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0880-2F-1A	-4.621043534128382	-25.328436022934504	-4.504244266494131	-4.179936491903887	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0788-1F-1A	-4.110217910768791	-6.236369585093705	-4.439705745413059	-3.8253914744180895	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0754-2F-1A	-1.74936391020286	-4.937086604679807	-25.328436022934504	-1.815475995783931	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-2.960989324916947	-2.1972245772462196	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0107-4F-2A	-3.8951065312698323	-7.334981863541814	-3.428104834273898	-3.2098025284147838	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0861-1F-1A	-3.3037420452392996	-6.641834690646869	-3.3204741701129796	-3.3666449998656844	-25.328436022934504	-5.47855341445597	-1.7781538171130873	-2.193885675981005	-1.015079176027209	-1.244968696733821	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0801-1E-1A	-25.328436022934504	-25.328436022934504	-6.519147281160396	-6.420646175689463	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0744-3F-1A	-4.3333614619306005	-6.641834690646869	-5.132852925125505	-5.632188818676465	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0512-2F-1A	-4.384654756278046	-25.328436022934504	-4.814399194469243	-5.139712334664732	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0814-1F-1A	-3.863357832970615	-25.328436022934504	-3.8449986380462806	-3.969641083191488	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0635-1F-2A	-5.537334264478536	-25.328436022934504	-5.8260001039904505	-5.727498998201517	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0882-2F-1A	-5.026508641728546	-6.641834690646869	-5.015069889657455	-5.257495370107781	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0511_1F_2B	-3.139438993989257	-5.255540335275728	-2.7579471720891586	-2.9241386201808	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0651-1F-2A	-4.284571297797454	-25.328436022934504	-5.8260001039904505	-5.08564511348428	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0551-1F-2A	-4.621043534128382	-6.236369585093705	-6.519147281160396	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0159-5E-1A	-2.9596458835866586	-5.255540335275728	-3.60137655548963	-2.8371272432066856	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0644-3F-1A	-5.537334264478536	-25.328436022934504	-5.132852925125505	-5.139712334664732	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0237-4F-1A	-6.635946548066646	-25.328436022934504	-5.8260001039904505	-5.950642548747727	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-5.98141420729448	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0663-1E-1A	-6.230481442498482	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0607-1F-1A	-2.0612355771047066	-4.24393942481668	-4.439705745413059	-1.8542168240979346	-7.068597792353968	-25.328436022934504	-25.328436022934504	-6.105908677013851	-4.37197629802838	-1.9769019022914476	-6.492239828420471	-6.17690622642318	-5.762051379600177	-7.373374293980048	-6.17690622642318	-5.762051379600177	-6.6821085894698085	-6.384350867084287	-25.328436022934504	-6.680227121385103	-25.328436022934504	-6.683986524279009	-25.328436022934504	-25.328436022934504	-6.885509660254817	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-5.468060138765131	-25.328436022934504
C0499_1F_2A	-4.931198462062767	-6.641834690646869	-6.519147281160396	-5.257495370107781	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0059-4E-1A	-6.230481442498482	-6.641834690646869	-7.212294454940341	-6.238324619919508	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0577-1F-1A	-4.4958803912939045	-6.641834690646869	-4.727387817582341	-4.628886711581408	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M1066-1F-1A	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0188_5F_1A	-4.844187085188591	-25.328436022934504	-5.8260001039904505	-5.391026762458019	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0704-1F-2A	-3.5678936201986104	-6.641834690646869	-4.321922709850843	-4.223421603814576	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0937-2F-1A	-5.249652192661756	-6.641834690646869	-7.212294454940341	-6.238324619919508	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0703-1F-1A	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0652-2F-2A	-5.026508641728546	-7.334981863541814	-5.266384317507884	-6.6437897254676725	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0753-3F-1A	-5.719655820764491	-25.328436022934504	-25.328436022934504	-6.238324619919508	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-7.15305162215748	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
C0660-1E-1A	-4.033256869677818	-6.236369585093705	-4.379081123646477	-4.44656515495812	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
M0935-2F-1A	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504	-25.328436022934504
